# scale_pdf := (lambda >= 0) ? ( pdf * (lambda^2 + pi^2) ) : ( pdf * sqrt(2 pi) * exp(sigma) / sqrt(sigma) )
# sigma := exp(-lambda-1)
lambda,scaled_pdf,error
1152,1.0107131332555819319405730548303162218040214160234543679084885361839317762178418112696007121155312297289838055806438190216461419997909247021765932942145230148206691150141,4.44630860e-163
1160,1.0106508324523853282967329103092354678125487540640926472323109245942207795632996105147097263954221163479844810068735034977685877994722195461477933683199147286265918410737,4.50827686e-163
1168,1.0105893073917518849517852779487521522433546104152344693112029975548513583918577664791168249868667119338436187476216706819909369707759884373058046794958707871356725292973,4.57067396e-163
1176,1.0105285432825023484440428351011805513239100820806017775264541561920362909915211664471176072298709600805752087867811342595539566872081422016241684913912119948263478013336,4.63349992e-163
1184,1.010468525712405333608540185058062471369186862528526123976501244144136032791907866302264707830674032575417184265250473103326574773097473086179481733149338358272222807182,4.69675472e-163
1192,1.0104092406360135714382717542542518560544048281668386073776448156095603920334257286653775903316203665997006327934730529606507313234714979405846173528081381002721416715719,4.76043837e-163
1200,1.0103506743629684614608332929113131911787869897107528867659759096201075316421877624246698861752106983138449949937476365881623334847064483103134906908165500079889187463947,4.82455086e-163
1208,1.0102928135467519380943318990725650989203438948008523433057796475346947325959750884821443765426984527517422069944766254885303110329266527953128552594516716244751712977218,4.88909220e-163
1216,1.0102356451738657323467876117139024927514418574633294984357752123762764838273818084932077645338430979561098638299502666249087236640387444265648974494341515474940369156946,4.95406239e-163
1224,1.0101791565534191207777310620551167473086113169637068140596751454416451521241079750393480600582674127512080943952243802367909925171446139957703843789453660858065735989203,5.01946142e-163
1232,1.0101233353071072067336305048533605808930819273667690454913638941659464413814236041157050172522810435866523656663024154664547863566315871607642066505153464230906136064132,5.08528930e-163
1240,1.0100681693595626781151843650122217566827818001906845001103227620477680639042000557384658944558643630077084553217188931807302508751684625943667991703360072911041835555903,5.15154603e-163
1248,1.010013646929064834700389935969311174427352261489055183601020224806278234956647520805027322771204406465321701022918931417571525730047668849673642896841809373545787291121,5.21823160e-163
1256,1.0099597565185904794682381657965422154439209454632307422185198657028020809346268911479217487332607963783738670256755286554960300701394273439336848289121684091545801540575,5.28534602e-163
1264,1.0099064869071920253661999757256646798459315476796918037515818185345099054180477717334793319068830460588260880312113594757693017034158286833954614292711794004284293318008,5.35288929e-163
1272,1.0098538271416888842651421630350738656437448444009966354915032217577117346619185568960692360730598460131343156817256273890018690954473254215463056356761310298758451298316,5.42086140e-163
1280,1.0098017665286588809896882108239550304331598840206651162361775876316650070961537513405839578140151079051094204282497041551294551351241528158906416697901455158761220834728,5.48926236e-163
1288,1.0097502946267170746723856857360632676721386229911585253241143064069737867299558550160058640639703945058509859590330030874340729023536327309219116297975936702900914770784,5.55809216e-163
1296,1.0096994012390699744710390465429488516223907146930040294692102310169960269505180846055049062216276821213160249780409290868046586926585988500304791539959651836613529878868,5.62735081e-163
1304,1.0096490764063337089788526698147368348526448622879602013532839894000941310943592241099821102754071737681015822843817804155689562408328094817208672732381953586484559981789,5.69703831e-163
1312,1.0095993103996052503796564264176424512921732124446954202070491383385954213603608028190181266017585419220675602435069588872315168489208849305464092975162715126766282824219,5.76715466e-163
1320,1.0095500937137763073625733544338137518271696756218087088473658794783543754231844410170658492799198511322487601125145554566187033891202985999568041306102021846004838320032,5.83769985e-163
1328,1.0095014170610799867021295665929659556825557711374325425867760962637775087139638157736446027649678145429686350713215850714596594914569210357257386248012069068354253485881,5.90867388e-163
1336,1.0094532713648607838123001213085995147704290321412414600375665603051398226869933645219251085335489143267282431825224596533900678482435830769532711220551740992402882516527,5.98007677e-163
1344,1.0094056477535588989764429063433806836753388373485611223526692836958595247345048995383142926084737972808429937899402653822695827714991187615053700869040590369088165252143,6.05190850e-163
1352,1.0093585375549002897254522263051938502532537267533251793678632721765118340410733940149996488041262126009307307470425690574014989552556497460929217740427499602673156985266,6.12416907e-163
1360,1.0093119322902842622820718527115931899601732857771424570966412020218002336025594439231864426528922986277669888316411985175694632806542260436416962402330474603366277140771,6.19685850e-163
1368,1.009265823669360777326822289498621925217501579225715840873892812894867097137034583124737366809935316095861381698592207303642277596698927933848939233673320599373871766512,6.26997677e-163
1376,1.009220203584789998711043674407257174426252902970427202502852678592472418824525942660769103187412666093403497034797943497023512122323896993243619851415353265944358192068,6.34352388e-163
1384,1.0091750641071769492148692968818844834839214253343482745016794369888705787909057615327614824177520632118225508594425789717631206826918248962115680525041580067513695439848,6.41749985e-163
1392,1.0091303974801744560261568847656971401928312988753301004200630653826112791138160770470840576882822648913484871724201425856692338232559200214872651028480421370670870067388,6.49190465e-163
1400,1.0090861961157478712424813323043255592265159269015247157144371711084505186715838802745016044990642757961774144596146146101300026232015051317264119766299712364760204242514,6.56673831e-163
1408,1.0090424525895953402566493820079975951505553231957668187695662137441937572280620514517920393914576381233762452459022627804308353627570740649299965058738315313413418554168,6.64200081e-163
1416,1.0089991596367176642075199916130199728027694776231569693423391938632558432332328981156902654284582468843310518124036668102843793953377809175372734109266768077930518673977,6.71769216e-163
1424,1.0089563101471320625427062283497798337318270518025005983230899346370945922246956997301082002063723417297652886173468859889284056590026903885061909088743935094033544528487,6.79381236e-163
1432,1.0089138971617243888816083780276679685406240812449333268391459815235242350675477970016355491742138179642613776162709073574484415237220245932028174565265576947884481731837,6.87036140e-163
1440,1.0088719138682345884759673608603371070896156374440296398236788986449950773406819973309329562193329557280902699924082613222087676154581649077515381343085101393553535822519,6.94733929e-163
1448,1.0088303535973704092895324567810555068509638340314952992182612916106582820378860018214319016078690738851276828816552563950777492854178648376652927643014560267038045562454,7.02474602e-163
1456,1.0087892098190445916689697267612988144375700109886796617209125772312641126651560145369781005389880587102453139382393779659098944041943729787951973822975682269621656709674,7.10258160e-163
1464,1.0087484761387309643293829736397445742280681075809864076113867162810878461699513841686157068587285763573465193698243185124906795546064582198586836039464970227927765808768,7.18084603e-163
1472,1.0087081462939350674707779453592781743373130506616392993474400786646713779490102029838674793611991006282659998899239659048851678033910942734614072693306420137150155643181,7.25953931e-163
1480,1.0086682141507751077860210452968920047767942020463757762348277096956131073071225451755190593074926720184338469516486999900709021276486518356065922933427830535335411167491,7.33866143e-163
1488,1.0086286737006692253964094008806409088399583260205877321653096926068889001755053930176125907957782591259989466417079867309668959885652913069422999287587417630587134333254,7.41821239e-163
1496,1.0085895190571252198103497020616240747535516049284449840022137929495578403227988054456219689912645988456268169011269024603162663691305218939741123072462554647500393918847,7.49819221e-163
1504,1.0085507444526290412704213901159325368125983502274411358075208309307767718348678993523499225730478290081958928317539623774072930778296490253024229401339078593775994663093,7.57860087e-163
1512,1.0085123442356285057365805168859268050037995895812527792586325549606246272948506695382138616525127215530427571438271179597072907100705078916679016943231571082021825870875,7.65943838e-163
1520,1.0084743128676088366279728408243219184339797019056738459465782022045257888394555019093846722849646124184665037882191249055144323013982216997902289186320512538597175900414,7.74070473e-163
1528,1.0084366449202567746709228100478861022556307701378409092049132884303205462744846215254695554563602710592462024753183476851235552043455607059671187992723434221461460043736,7.82239993e-163
1536,1.0083993350727101291142371011204566885051129763842020768213500741107746927478581082046705611435296069559866054420167882244603537960166881498383793731816084061232613113559,7.90452398e-163
1544,1.00836237810888976949425114584902328509136341946180459926605986706615000113014358769954613918527851021195665221777768571721572718787283736458073836840720510304337949601,7.98707687e-163
1552,1.0083257689149111773625957570276314905317514862884940789847875707643421742817652994375239391991185321344165731585761332428917729292295819076509085346022216205049025470401,8.07005861e-163
1560,1.0082895024765727922143740931494957501673349377906382022574097591854198705079183038616155639606341340251297562686984518804454258313040172920304718955869710464832405596951,8.15346920e-163
1568,1.0082535738769184955425842816924324579141962606105380930298951885416938711342448584083265436322867735449756653078670453064139581255147403221176899096951840113301986787633,8.23730864e-163
1576,1.0082179782938716817507625513506195681590636093892181423529209402315979124164278810685845058454780424719381355918821238697026927761292435042797350125103931551550977834928,8.32157691e-163
1584,1.0081827109979384648206861614332310525301987232969018985928733168211567592851106259645015991389419637892654431995490590947422759880535028809868084917606583039284227914743,8.40627404e-163
1592,1.0081477673499776653832801961177115458973082810893175235678671852355584585333598473624573337059983089822060027714628614832759716738572960136235602581631211969531929267779,8.49140002e-163
1600,1.0081131427990353143940827620197777710785005220411911459477573106702426367262384314707076672116377694913622081823542537221076665780477055116004361910194495626390115300929,8.57695484e-163
1608,1.0080788328802414971736709663088419734087644022926527328078295748864913459126118774488592757139706424588879268643306458422906992280913790946007303676726406291155139445707,8.66293850e-163
1616,1.0080448332127674453314044525188600013641107189887398991459228319178226795837375179687472742807956889690092581729551148103001427214102972414247410075651428894070988680585,8.74935101e-163
1624,1.0080111394978408642305399714783331026164358981174882184078697256095733867459534782977132926069715921022108639291409538549535013079804910714936744055232161598639235924399,8.83619237e-163
1632,1.0079777475168175603474014613997389855080200653915280305805009501390326675510632611030942168513457813781677944377524036015535723876680848275411650380848800519811622448203,8.92346259e-163
1640,1.0079446531293075062909566856533035650831668294777906099921925359825630251508382273127681401642096369205902221485786946888896711308808966943216392462862960309204533980187,9.01116164e-163
1648,1.0079118522713535515373829909532452575481076646843685096768909868772384120891038162765673857247320269881667497217380612541157191169374061205958371876600427026217902334676,9.09928954e-163
1656,1.0078793409536610542444454793124782535284096265907804573109576426402534379688326141627540851824944980315194041624105101778380134003548000039410038468343807246019485586097,9.18784628e-163
1664,1.0078471152598767739825770125222714688228851150871746858296725071197039843259791122655517128419862716128151898556148546602137608677753272447020127518549960024154069878598,9.27683187e-163
1672,1.0078151713449154269860581705985661020082506777162985257185601153007789716694753703486405364103659806949881424372624151552310420354153828244087966963672633223029168598927,9.36624631e-163
1680,1.0077835054333323647144677961548332333571948582342125437195047472374183447690126377492349844512133263393021260184415519320229001820999752463627262980960312650276964298601,9.45608962e-163
1688,1.0077521138177408932410150368543234708698383908251408968920570640857495411102119034008086575221665723491005854642287445368272379415363507467553052961446617817569687110207,9.54636175e-163
1696,1.007720992857272805363814443668686502100888855564622179009467360276365920824824044330064839516393941098416755039139896878547166645267128193319537247075563307849700087684,9.63706272e-163
1704,1.0076901389760807494762425156319547917137062580565710259036016348039911378218335352630411547186772911103157933754048379510532517460611950184564021395436319394076405699121,9.72819255e-163
1712,1.0076595486618811092354208019563191864168933908340250762648560679777439601856788618466741433096710957144183517166293589370645401523344111801508341542456873281925186575635,9.81975122e-163
1720,1.0076292184645361160306948433303460262654721591573209115936711947601450957427766010131829524160012452962604587795432919927247384539512990611556299995792119320958301746364,9.91173874e-163
1728,1.0075991449946739622689697917931775086967643892665284267202404436487988844419573941056007671328861254840264265279520287569045823558160656687940424170650528108908572511216,1.00041551e-162
1736,1.0075693249223457276485969395630582486115021134883470015306999427583143127633745156684968100776463545248310654348764734677637182540212455494504468714674076115881330040886,1.00970003e-162
1744,1.00753975497571797297152637070662217573218185789504763079082631986365481527454529317858618033955599104871487295230342658363767463983668578336428507327412373684207136457,1.01902744e-162
1752,1.0075104319397998967238990240978002201280278720726161365245013772217708019965907613647410479137884385939581730764075640883887921682592870409600148446663612678430460877455,1.02839773e-162
1760,1.0074813526552039887135188110007925278868724757736370746215668431003533578125228608773304773982568500054114973193051338051318577004453518748614761699223094832225108562647,1.03781090e-162
1768,1.0074525140169391525604232598855909897406580124649898012987656793396666624800330830188225578001411942298442053716403150581679482635638188189919238911555245984282623637181,1.04726696e-162
1776,1.0074239129732353048622841232265326904019255206374032171827117916487044082098498649148078887980737026435501486655149195261027025431035612721519631123172371639244987677412,1.05676591e-162
1784,1.0073955465243984934645489351606017586296925846013778983744225475502111924570555195568380842122080183961503682036783632832594694456548096380989733309679891770174175546049,1.06630774e-162
1792,1.0073674117216956105178918104856917650735050358713502284033512127925508145754221797643817318891384503278061364919808773490733871885072224196309171447764975052739415613077,1.07589245e-162
1800,1.0073395056662678079615307698341065944964954518380814822498169574378729577431149881693497026468241706302430741803395648372314850447034150864016823997003397264943099788583,1.08552005e-162
1808,1.0073118255080717537863401855890161419658496076153861795693208804680754969797869717655181516946954671505223709498284144140321366071240269072233767367985334216638781946729,1.09519053e-162
1816,1.0072843684448478969598331076779121566662215996653234444345805043560495246647185973244825571101425127055863138661470003339869281341426443158620348011612600000724349586251,1.10490390e-162
1824,1.0072571317211149372868808171153275600331537292548108116343946910649177271465338132347556441461073606883716205979150244684554969224712541370323309704629120042573886338562,1.11466016e-162
1832,1.0072301126271897237839560419814948126509934928636391778404796283110678023551323429176026422671720419742192980607803312906210230071111994747950679319359288015815704965778,1.12445929e-162
1840,1.0072033084982318314069427269666240546927599985301175667407043206336007285433611508966111668588768856951311720282200829870606223932871434319799807813093473889306085172673,1.13430132e-162
1848,1.0071767167133120912372062819582032516059614536421904111903915355123523142450357691467027114966210349497298773431959201652440145626951931944506415888515492488153291879363,1.14418622e-162
1856,1.0071503346945043735396765778809843656691859341357055649979833629417407692755268418004668940980549645279585283937039344033742584509820871630927798377559043495163293266982,1.15411402e-162
1864,1.0071241599059999465002330687454524254705726090481958087017700464472228904606836018034426832382658831024684876784523650961490706444771332518003776967248428714383311664497,1.16408469e-162
1872,1.0070981898532437559659250662294236940260677062427357565595171450889711999432498920855701472361530725550420118296924428450270494673215079761734978351446108849655924767343,1.17409825e-162
1880,1.0070724220820919931869867367711584857990212308938810589959773792150314060415839448432781187860114488176571529892739411430703983152408752373977452525732003240390079919801,1.18415470e-162
1888,1.0070468541779903384290280748969007478606376624055130165890332637013866217480100719514105263589243700973986888183920336433249914121501673080206884197269089002894030136724,1.19425403e-162
1896,1.0070214837651722884204306519515592321184573335491465171642518310879347514782455670110386550220364904233477340492506551068546944369561855968972673226017323378925254294066,1.20439624e-162
1904,1.0069963085058769949555777118014484582196040247234504595484404321356858619480585690460447754036559539496637613678267645802675844087464214492303829000687712160246042068175,1.21458134e-162
1912,1.0069713260995860606194001861857064134490340118850647252793278964247258391019290169845134393483375343467900171826335783770032720233480544440472914560946880829965767060781,1.22480933e-162
1920,1.0069465342822787555617621295155037246350453648020224139325393187575769106699570367516973019368311144673299663129824751976958789423758570617112924428268341477182037146627,1.23508020e-162
1928,1.0069219308257051365590866687068715982583745658348045054523259290755974366213279290518485978994665523831744651732679802225471034392793607157221856329651052993347847738505,1.24539395e-162
1936,1.0068975135366765662817524674457200175236885318462043461057051804088508404290372890874242767448466460648238160158234579981972326492067650559758668348762088864194676866114,1.25575059e-162
1944,1.0068732802563731467644160031971221251269209455566712651207714420600180002435548394088636542764752814816314310213498917131778372634972972733652892647639481574251215624639,1.26615012e-162
1952,1.0068492288596675965766676207767929764890515963203162255891224414211380823191429881292245687226081063755107967110290119990966067458205526716862257895285729154496579329925,1.27659252e-162
1960,1.0068253572544651161363797115851033350358659359250604548206639493434267529308034763168507694720778692548590977392145276919355148391758414126049952995490002962305506382284,1.28707781e-162
1968,1.00680166338105880001981392976829667851311152947327631796128390269429515503714974627584427786065440728852227864454972705966914202814238887647465182827576833986421788789,1.29760599e-162
1976,1.006778145211500169022119758387814252905111624523453950732347806465626501444117488489034688154141359274934022357866991168930536044851748956438143768211876706168487839901,1.30817705e-162
1984,1.0067548007489844081294614752069963932627803973351541856604394037314965952149930565087125815390381710643508736161853742370154538352395299793793696448323958986656316249426,1.31879100e-162
1992,1.0067316280272499094989642545566608310928216907736535247217272769574566389059573496767358239822739606467743303134845008821584325423406944070934254008329645302919302092209,1.32944782e-162
2000,1.0067086251099917320234505936602788911367793581984909097329045554400713394111908126234160123828073947368326005921247163530786084297581013549999908577274306812770194348447,1.34014754e-162
2008,1.0066857900902886011022304726770775522963505032101583118707418184414059885519453190565384746947895974558726231042754116792764300040100028702255694573477321203856599900719,1.35089014e-162
2016,1.0066631210900430838639418560780101127631517794567673006856279463447939688336696081013241815314063895602228903753081983956544716228969877682288765378373598727976430514034,1.36167563e-162
2024,1.0066406162594345863088208802769535502778994868467246773185233387185981276836892262575990329261286253096676473087179433174803439854767206202672031646629073968389166620848,1.37250401e-162
2032,1.0066182737763848296713346454229916141595749850732534653689741785609018914711666354798113746941385506450581606027925189343420515205399937619329558653153184726538048974744,1.38337525e-162
2040,1.0065960918460354737646996814677534909573388880729054700975160895646014556458018140634348597023171499149506532492313224022963479265137834346170100673960129822213915114802,1.39428939e-162
2048,1.0065740687002375651706762110582930436982449169432481160422660544444784040820865946006737185553430609279826391026478752663330273595936027183376948351036029949284665239787,1.40524642e-162
2064,1.0065304918202641835321220050365711195357443792655962473879465853737556481123207520322259302598188193932839093644493651846304995966513018535714218545075673845290168569255,1.78411153e-163
2080,1.0064875295067751934403320404502364881980735703008190680850167236681175259205137849756289000368284841707522784908096202644534410559341677791755317355080081665561215452519,1.81187942e-163
2096,1.0064451685266330618819615668773577842557233616921088976895660260362212482280763764583704553822003433674589830724347864549387343416437487244411083794348059088203022051395,1.83986181e-163
2112,1.0064033960288196112381615902615221672051479867598119545109553246094431170998373523846969469864255112577762561320660450388685548454005773375850810571096963953073227994285,1.86805782e-163
2128,1.0063621995306326065306490410564078409779894070722980320933001031368515520510008458763878925074311616746011833509742829158953355674591800676192470215951966247263315766138,1.89646902e-163
2144,1.0063215669044796368652666113097529204449407020723417364018005576257921521037434701888879453149340270709006215754638326176345294580648259230766424036479828297931380230386,1.92509471e-163
2160,1.0062814863652392352481788395154676618231373537926705257070019798261930964535721225252672887032900859151380014887984065259543326839412774502104892609081003936759616913701,1.95393497e-163
2176,1.0062419464581609022265282014985542306326560191487402198511192979844250518006301785275312682814593929458045386130740685638654971173060815242947308254807973250254607966504,1.98298870e-163
2192,1.006202936047277309712631868465947672567334580126483431851930393441159728174514173021573996500666945161486560640424128824394063788753013143469858800874863799261987377381,2.01225778e-163
2208,1.0061644443043034697111183429822336791189840449863189887329785882225694341892143103111050045568036779359069489884819516681473492971201340663895907521637866508920411701655,2.04174152e-163
2224,1.0061264606979990656977474722347709734675162313213301393341283580817530054673107170766942071856786223673460385059007417389432813996636800811253091364834025230140716081894,2.07143845e-163
2240,1.0060889749839714687574827753267138246094497233953354653040719518684409628740465684761518762739829503636647873302060860690256651310092023446847637120859452882868417239689,2.10135111e-163
2256,1.0060519771948982024290272563762271330802130436116561675858104623646724312978786310323940067226892985223371225598581676508896364712385263665009861469444959088324667484608,2.13147696e-163
2272,1.0060154576311487852079254736172659154468647544514293463502026289384319378672076890581238071109929219736982835841933321924417035188728278026533752365501055932359665343976,2.16181865e-163
2288,1.0059794068517869730864512383260767395275277190555425477775586017778035499268797591845419351929493437894270184792542616463504262406949127700909207446016426787653736086755,2.19237332e-163
2304,1.0059438156659354512183968164608859954516169857051850022171150657580869257261220536373747599716608480183397589942394704430430523309388020092667057408389110611046148962605,2.22314423e-163
2320,1.005908675124485988291640039920502630766397199241054068238193610793075118204709734756475200705666245064484572432122636882037921906103999167292276769994781929324234285654,2.25412765e-163
2336,1.0058739765121389736397585859768204175709065373979583671649288852226507876229344140230000478160551187159042488263675149683814724486201104145333287688081557312470643519879,2.28532575e-163
2352,1.0058397113397571093890598905341189310281150892264898210894533476805877505032587794998434045979079088117157327024375910615224941388377613024343023392535067293559959844321,2.31674028e-163
2368,1.0058058713370188316009045470132080203138250743572074278600429065169129594394733681422237298572896432239240784623759414384001023678254561725078323174476083632646861020551,2.34836705e-163
2384,1.0057724484453577887536930064937114439542248203081148862007649453185130622443112047001264777888932819409781325515230215762630967324522459383109748418962677226241237190917,2.38020844e-163
2400,1.0057394348111754160981458924757526535446628192247892066798911827929937302462609586894471240155353972339736689463773838569479283320318323077275030347278804619081923489393,2.41226438e-163
2416,1.005706822779314313277160676712097949641034472730136015848931196099304388881270278617570603218914661707834610686608910115469532823257592659436642143290407746386969666593,2.44453738e-163
2432,1.005674604886780762788091401841666686462631452363611076055948448429778348634678084078835928627788429817010607887390333312407651115200838976062498731811000772139954410152,2.47702201e-163
2448,1.0056427738567053208538237623172579079361865747446036715009092318070052269988360591711655071274461651091192600478661258980197668072298371811785818617288119020040298652661,2.50972121e-163
2464,1.0056113225925309723594234822421928192382818118885921463672826213225240276058368922855417889028138237862489744258972882040127154155469929205382718431212739851362721247726,2.54263494e-163
2480,1.0055802441724188698433638494877308825957888051306544604641817717459811140206060041655417677010604681049964728336518403297139693216576706592190195605668478194175879792988,2.57576318e-163
2496,1.0055495318438621750984332329730681220070091341247760496083841960372367746360632497365105156879822293788979694636371744732194922444976044964843930886251057366726756613471,2.60910593e-163
2512,1.0055191790184989925926282711300764051137273522223586019770914519190691982557379045474029267301027539258064411738798747129164883724036655172865595771093876811011701131146,2.64266318e-163
2528,1.0054891792671158283932925714886636674368984298462330161576753940760879699159145265865702726545352476260117949822305847278944763822597492999555718248143382602593147881206,2.67643494e-163
2544,1.0054595263148334281798791470030437015866733652556268329922889462923470579773366954858271128089026322650558533587077311914350216854683284403706501438930738813198271735278,2.71042121e-163
2560,1.005430214036467244764817998907067603896468306087101901855310477679498106068380148705685742587931844271492675978669259944235850456160859868749567647912942425748203622363,2.74462202e-163
2576,1.0054012364520551607102296506161517938697118089268760245743586797555660154596364182732865980360299502932834381708641112684893132410795064802599152471876508459344109604173,2.77903740e-163
2592,1.0053725877225454464394819051301574865079697770735829179047520422584989584423266852518530189536922026120658516138717988428576121462812029486063906495056540199793997789909,2.81366740e-163
2608,1.0053442621456382699190958846427055529547293870084530461697135397481013561389651297303023012938628286589434255180713115938079296457009412825523087819289809158318036955223,2.84851212e-163
2624,1.0053162541517743916701575856429707701573814117940581687248291072191358770276395083761494548207354345249994525764011049327298516066006560353947497022228967232364712490268,2.88356680e-163
2640,1.0052885583002649796264434620177608302769162167798128094355688424433713533786021816763931393116505548925793940669727557685426637204522872284958946834300745498022536539593,2.91883994e-163
2656,1.0052611692755567631868514601327092381667262626935646075054401258078029175436704245925996541174588462124075525051071938428885991054296211181764360730681420127764912197654,2.95432774e-163
2672,1.0052340818836270156459297506800292658855938506417355775524350876504812463788207640142820348133396750649570101463958843267855527087642606651896918428388397171542475955074,2.99003035e-163
2688,1.0052072910485031099018790964691981123348402320946199153426000179207661814841929513256207444608074044002944593439592977909020131887163991851735445738692184094277369542092,3.02594801e-163
2704,1.0051807918089016347541912738130471471476570299070374817854400396774385826936635238323961190846111060463763492603275232493972949488552731064731031303520584274771542168937,3.06207453e-163
2720,1.0051545793149822889790133520517629638642605041223828667036728923136366767556201061367185714596331430500414873890326843934839845414846207420382596920725527748334604317382,3.09842041e-163
2736,1.0051286488252119884270268402899150843492866678470054592949330122086702756930571766502349051577123158765418725056330650793537703139015276173647181689959002298554208968191,3.13498143e-163
2752,1.0051029957033348282987344238018431552687744235973660774431230671368192178304624869735950037007793190114862794838754797055169180965533676071060471863278924832231455840555,3.17175815e-163
2768,1.0050776154154437391462542789459181054182493595333042584478316284364264138354349703287466805022934577422934959001394911605429806079778138866587638951942001045652262814811,3.20874116e-163
2784,1.0050525035271498616206376691284467696668727571102470906799088010683431367954212809289899683209454925843907400189892820729747414734084955523474774192579636956315628355506,3.24594599e-163
2800,1.005027655700845842084492571818997770315708244141360291971850067811059998835265935708210755154370463678810867024022164629063150371429393201693101450167098784915370252195,3.28335942e-163
2816,1.0050030676930594194624363643833487725005193846177552482550938722684102003431625508171060523875264597310636380524363462916042408418327481838772571152767248927222218253472,3.32099268e-163
2832,1.0049787353518938335959797815148192081464742488419286809293590175871432744111817115477876501957025318113342414864854153246328009221157324646974507726590128700723614222192,3.35884216e-163
2848,1.0049546546145517373645740708976940595525932346733962263457806440143342265912751270145349481560514238209226104044101592268710986144310476855286765222691901397632984894948,3.39689773e-163
2864,1.004930821504939439362743156427616434443029191410780092812376863206187873177801237035625838130880679318096153384763019966926065580014985479235483509704671786765571616461,3.43517586e-163
2880,1.0049072321313484413905937998409562915569667767202419474140075530364776752224163741097790589814278112543987999837580123158810816323981571529768334371185401523610688246425,3.47366091e-163
2896,1.0048838826842113658034672718529804919222683019589292012201342725555768630892295618179777964162622479872123856888757736485280043877071084649293268428467941326738760050126,3.51236799e-163
2912,1.0048607694339294922353479147999370221240400386514510455646094363470444069823972691787082040093343897446698862079489681381872968214415962988773698925970360457366141250601,3.55128212e-163
2928,1.004837888728769241697980799977075489122427234210397628832408482399821891792766320678592681992863977812920137332628883961261455688521105352368243001000804510314730029704,3.59041852e-163
2944,1.0048152369928250588817540066220996359124182556445862008848378792989341923838705618007576758668484979357630026092934508101618878302160691100355342859174009906944439410827,3.62976138e-163
2960,1.0047928107240462509449930358177630224836797828531287920308948624079384382099740900953320585612334567858884955920208458847613062655268224406870372422172711919684329050053,3.66932759e-163
2976,1.0047706064923254434577341766353096430392142183969271949029603212518035751899402378867555800720401364367394533019472529427751126690495753234964548805506184481884618457946,3.70909883e-163
2992,1.0047486209376464117303409270377422389465407628278135051166233504114973509182251495988295963853810418182654185979662943332934943100140908516819540784044744864085863097762,3.74909563e-163
3008,1.0047268507682891387572865398688956250153469697782804064609437528811806356784765961874738790356151973877635831882375411708472574483502539736802259170776562410337226726134,3.78929476e-163
3024,1.0047052927590900396785151309393442561128307447648772359177416076072475198217809005826305167815273622197878125767700975069797565926705614114914612718540709566663157292148,3.82971064e-163
3040,1.0046839437497553772280552146586339415818574698118818480124216137974325938987526567775981558341808405964849742872815410106208003996453096302325525522827176525226498205718,3.87034981e-163
3056,1.0046628006432259733124361397247722352820031156547606191168837453862137704505692861213602571151324896676655277684592363032941016646639850394519810671147621868735123989173,3.91119342e-163
3072,1.0046418604040913988385676018438943056023812495800712561440635398868347436156707561707516846705889667425247805558243852364512474275128917958040045277863440607818081689743,3.95225313e-163
3088,1.0046211200570518973796000598234049763911257499782352976706729656216448131471917552332166414921436320385400244305866949580879050042901746469770860335421881530479245986301,3.99353580e-163
3104,1.0046005766854263684049757960096056398431545335979200637008851536946406753838201182746747333672750044556956804478337732612592863976797833063359904405957264898940389242074,4.03502303e-163
3120,1.0045802274297048027746946591627310554483621527192584565382857253281932233208415266903110412452887402791964552596558060615893135662606476563174755500225498866549123703439,4.07672610e-163
3136,1.0045600694861436271658343346950999354486012179161737723860421085735391056238680391078521881713335709211950689696235511865646233591202450699269120890777927552706664578847,4.11865354e-163
3152,1.0045401001054024752110034189481193355593526659416791011874747330320366917522846993428092478659315347802245670675088747939958665944857295237758889183721712550155456824696,4.16078375e-163
3168,1.0045203165912209615249451381966810838778860316204622775587809302619328336157482251206745819841241583180464053291222767096265084234234391102980813360339434958762585408292,4.20312979e-163
3184,1.0045007162991340906105684427047136144234299280271252348622296455121895871844035918313709007804106316230371453189025369491876804018020139035077828162338779295327669535989,4.24570425e-163
3200,1.0044812966352249859956707659290202257592601428582936717183046661086819170363470293075579936839945528169798868806731169715574304829964667292836081678908997766609452711892,4.28847663e-163
3216,1.0044620550549136759761562147453910923444460864255031938392515168207702296070664032718260874191984470854763871359056088930774277828816722442554349253333608351754630683114,4.33146508e-163
3232,1.0044429890617807211438774899423414425717577520637373605826285650454742156856410886737724670255941517983337175785006215557032319199123378544350655174779450789148152233399,4.37466903e-163
3248,1.0044240962064245155645535195651614508798727540900832610621290716587987439871942549494069897965214265079684982344634982183318949895617713931733728901216042269646618797031,4.41808812e-163
3264,1.0044053740853511381450804647745871585845118153684713146037797683687224923620407147507376825329156775463143736630141689170353339665058235528310589789553002534098973906051,4.46173465e-163
3280,1.0043868203398956734861591335117250117445679471626068173043491920045057348272881350133960911296359681095881193349433756777626779401256144916907121766284544443425585592282,4.50558038e-163
3296,1.0043684326551739624466653471114737046838165327455177793174262197934830040678775985741175716160850874796015755595578092655864262246431879683992121034161797047597021212128,4.54964158e-163
3312,1.004350208759063781836997593350072581018761213423013655601171230749802520221392782354239633548997028287635506166918099509530956632986939255842406778799422585857092502597,4.59391795e-163
3328,1.0043321464212144901916715565529368811780279932511267231293578764214324433317292662274134113834085533612567729306535289138842556221835791768473302130811022662217408159758,4.63840927e-163
